38.1,20.91,28.03,1.14,26.12,20.33,25.54,27.09,21.55,24.49,16.42,31.4,27.55,22.51,34.71,29.68,29.8,27.12,2.12,26.83,0.0,60.2,28.55,28.0,25.2,21.86,25.1,22.81,19.43,28.58,25.18,22.06,24.23,26.89,21.96,25.13,25.46,27.27,25.92,23.97,25.56,22.07,20.65,23.03,23.57,27.32,28.25,26.66,27.74,26.32,26.42,22.65,21.31,19.82,27.0,20.21,22.66,28.12,27.0,20.06,24.58,23.85,20.5,25.94,24.57,24.89,22.77,23.58,21.21,23.92,23.12,22.15,21.55,62.96,61.5,62.85,63.33,58.7,59.93,61.9,29.45,27.79,28.11,24.1,36.86,27.69,30.89,23.54,27.63,25.05,26.34,38.84,40.21,28.27,26.64,21.35,25.75,20.55,23.05,24.49,26.58,25.39,29.35,30.75,26.69,27.82,26.33,1.89,1.75,4.31,28.54,27.91,30.12,30.88,27.94,30.87,9.59,16.77,65.38,22.89,18.39,17.61,23.41,19.85,17.0,27.73,13.81,29.59,19.9,11.92,30.46,19.45,9.55,19.04,20.12,16.83,11.9,16.29,29.39,31.36
43.36,44.05,36.37,61.35,34.81,47.32,40.0,53.61,53.59,41.6,44.24,57.92,36.24,45.64,44.62,56.2,45.82,53.64,58.5,53.35,60.2,0.0,55.08,43.99,51.73,45.18,41.1,41.51,49.21,55.11,51.71,46.19,50.76,39.25,45.27,51.66,40.72,53.8,52.45,40.21,52.09,41.82,40.46,49.56,40.66,53.85,54.78,53.19,54.27,52.85,39.42,45.69,49.29,43.14,53.53,51.9,45.98,54.65,53.53,46.95,51.1,50.38,42.03,52.47,51.1,51.42,49.66,50.11,44.53,50.45,50.0,50.81,48.44,4.16,2.7,4.06,4.54,2.56,1.13,3.1,37.9,35.86,36.56,36.5,42.15,35.77,30.18,38.91,36.08,38.29,38.0,44.13,31.74,41.27,42.23,41.16,42.8,47.44,46.37,51.38,42.57,41.9,43.55,57.64,42.69,43.82,42.84,61.95,58.87,63.13,55.43,54.44,56.65,57.41,54.83,57.76,55.57,47.15,6.58,39.1,48.78,45.28,42.99,78.67,45.1,35.81,72.63,37.64,78.71,48.44,38.54,49.84,50.43,43.46,42.38,47.14,53.14,46.67,55.92,57.89
33.13,15.94,23.06,29.69,21.15,19.37,20.57,10.44,8.38,19.52,15.79,3.65,22.58,17.54,29.75,1.93,24.84,5.32,26.84,3.51,28.55,55.08,0.0,23.3,5.24,17.16,20.4,18.1,8.44,1.66,9.06,12.27,6.04,22.17,17.25,6.33,20.76,1.88,9.2,19.27,4.92,17.37,15.93,6.23,18.87,10.6,2.71,3.13,0.93,3.96,21.69,12.86,8.28,15.12,10.27,7.24,17.96,2.57,10.27,10.27,4.78,7.09,15.8,3.68,6.13,8.77,12.98,7.46,16.51,7.8,13.33,7.62,8.75,58.23,56.78,58.13,58.61,53.98,55.2,57.18,24.73,23.07,23.39,19.38,32.15,22.97,26.17,18.82,22.91,20.33,21.62,34.13,35.49,23.55,21.94,16.63,21.05,10.44,18.35,14.7,21.87,20.69,24.65,19.36,21.99,23.12,21.63,30.86,27.78,32.04,13.99,11.18,2.77,3.54,16.75,19.48,24.48,16.22,60.66,18.17,17.84,15.84,18.68,47.58,15.22,23.01,41.54,24.86,47.63,17.35,25.74,18.9,19.34,18.49,18.07,12.88,22.05,15.74,2.4,4.02
10.82,9.47,9.21,29.14,10.03,18.66,6.44,21.42,21.41,4.69,12.03,25.74,11.46,9.59,10.6,24.02,2.53,21.45,26.29,21.16,28.0,43.99,23.3,0.0,19.73,7.29,3.03,5.65,17.21,23.11,19.71,10.82,18.76,6.02,6.5,19.66,4.57,21.8,20.45,4.3,20.09,6.84,10.64,17.56,5.66,21.85,22.78,21.19,22.27,20.85,4.57,10.32,13.9,8.96,21.53,19.9,7.83,22.65,21.53,14.95,19.11,18.38,9.11,20.47,19.1,19.42,12.62,18.11,8.36,18.45,12.97,18.81,13.05,46.82,45.36,46.72,47.2,42.57,43.79,45.77,7.4,11.51,7.58,9.83,9.63,11.41,14.12,7.41,9.0,7.69,8.98,11.61,24.07,5.65,5.14,9.95,6.0,15.44,7.47,13.37,2.52,3.54,2.12,22.25,1.31,3.77,4.11,29.94,26.86,31.12,20.03,22.44,24.65,25.41,19.44,22.36,23.57,15.15,49.24,9.45,16.77,13.28,13.99,46.66,13.09,11.46,40.63,13.31,46.71,16.44,14.18,17.84,18.42,14.46,13.38,15.14,21.14,14.67,23.92,25.89
29.78,12.59,19.7,26.34,17.79,16.01,17.21,6.25,6.74,16.17,12.43,7.68,19.22,14.18,26.39,5.96,21.48,4.37,23.49,3.07,25.2,51.73,5.24,19.73,0.0,14.16,17.4,15.11,5.03,5.28,4.72,9.28,1.23,19.17,14.26,4.6,17.76,3.97,5.03,16.27,4.03,14.37,12.93,2.5,15.87,6.43,4.95,3.22,4.44,1.44,18.7,9.86,4.88,12.12,6.1,5.51,14.96,4.82,6.1,7.28,3.05,2.92,12.8,2.63,4.39,4.42,9.98,4.46,13.51,5.02,10.33,4.22,5.97,55.24,53.78,55.14,55.62,50.98,52.21,54.18,21.73,20.07,20.39,16.38,29.16,19.97,23.17,15.82,19.91,17.34,18.63,31.14,32.49,20.55,18.94,13.63,18.05,7.44,15.35,11.7,18.88,17.69,21.65,15.19,18.99,20.12,18.63,27.86,24.78,29.04,9.82,7.01,6.82,7.58,12.58,15.31,21.48,13.22,57.66,15.17,14.85,12.84,15.69,44.58,12.22,20.01,38.54,21.87,44.63,14.36,22.74,15.91,16.34,15.49,15.08,9.88,19.05,12.74,6.08,8.06
17.34,3.33,8.37,23.0,11.25,12.52,4.15,15.28,15.27,3.73,5.89,19.6,12.67,3.45,13.95,17.88,9.04,15.31,20.15,15.02,21.86,45.18,17.16,7.29,14.16,0.0,4.4,2.1,11.07,16.98,13.58,4.68,12.62,5.22,1.25,13.52,4.75,15.66,14.31,3.26,13.96,2.82,5.49,11.43,2.86,15.71,16.65,15.05,16.13,14.71,4.04,4.18,7.76,2.83,15.39,13.77,3.81,16.51,15.39,8.81,12.97,12.25,2.97,14.33,12.97,13.28,6.48,11.98,2.22,12.31,6.83,12.67,6.91,47.8,46.34,47.7,48.18,43.54,44.77,46.74,6.6,12.63,6.78,8.94,16.15,12.53,15.73,5.73,12.47,6.01,7.3,18.13,25.05,5.67,5.93,6.19,5.05,9.3,2.35,7.23,5.87,4.69,8.64,16.11,5.98,7.12,5.62,23.8,20.72,24.98,13.9,16.3,18.51,19.28,13.3,16.23,17.43,9.01,50.22,7.73,10.64,7.14,8.25,40.52,6.96,12.58,34.49,14.43,40.57,10.3,15.3,11.7,12.28,11.28,7.64,9.0,15.0,8.53,17.78,19.75
13.08,6.57,6.32,26.24,7.14,15.77,3.55,18.52,18.51,1.79,9.14,22.84,8.57,6.69,9.7,21.12,4.79,18.55,23.39,18.26,25.1,41.1,20.4,3.03,17.4,4.4,0.0,2.76,14.31,20.22,16.82,7.93,15.86,3.13,3.6,16.76,1.68,18.91,17.56,1.4,17.2,3.95,7.74,14.67,2.76,18.96,19.89,18.3,19.38,17.96,1.68,7.42,11.0,6.07,18.63,17.01,4.94,19.75,18.63,12.06,16.21,15.49,6.22,17.57,16.21,16.52,9.72,15.22,5.46,15.55,10.07,15.92,10.15,43.92,42.47,43.82,44.3,39.67,40.89,42.87,4.51,8.61,4.69,6.93,11.89,8.52,11.23,4.52,6.1,4.79,6.09,13.87,21.18,2.75,2.24,7.06,3.11,12.54,4.58,10.47,1.61,1.62,4.38,19.35,1.73,2.86,2.55,27.05,23.97,28.23,17.14,19.54,21.75,22.52,16.55,19.47,20.67,12.25,46.35,6.56,13.88,10.38,11.09,43.77,10.2,8.56,37.73,10.41,43.81,13.54,11.29,14.94,15.53,11.56,10.48,12.24,18.24,11.78,21.02,23.0
15.7,4.28,6.73,23.95,7.55,13.47,3.96,16.23,16.21,2.09,6.84,20.55,8.98,4.4,12.32,18.83,7.41,16.26,21.1,15.97,22.81,41.51,18.1,5.65,15.11,2.1,2.76,0.0,12.02,17.92,14.52,5.63,13.57,3.58,1.31,14.47,3.12,16.61,15.26,1.63,14.9,2.32,6.44,12.37,1.23,16.66,17.59,16.0,17.08,15.66,2.41,5.13,8.7,3.77,16.34,14.71,3.31,17.46,16.34,9.76,13.91,13.19,3.92,15.28,13.91,14.23,7.43,12.92,3.17,13.26,7.77,13.62,7.86,44.38,42.92,44.27,44.75,40.12,41.35,43.32,4.96,9.07,5.14,7.39,14.51,8.97,11.68,4.97,6.55,5.25,6.54,16.49,21.63,4.04,4.3,7.14,3.41,10.25,2.28,8.18,4.23,3.05,7.0,17.05,4.35,5.48,3.98,24.75,21.67,25.93,14.84,17.25,19.46,20.22,14.25,17.17,18.37,9.96,46.8,7.01,11.58,8.09,9.2,41.47,7.9,9.01,35.43,10.87,41.52,11.25,11.74,12.64,13.23,12.23,8.59,9.95,15.94,9.48,18.72,20.7
27.26,10.07,17.18,20.57,15.27,10.24,14.69,7.93,4.88,13.65,5.86,10.88,16.7,11.66,23.87,9.16,18.96,6.59,17.72,6.3,19.43,49.21,8.44,17.21,5.03,11.07,14.31,12.02,0.0,8.38,4.63,6.32,4.02,16.53,11.62,4.24,15.12,7.06,6.62,13.63,5.36,11.73,10.29,2.83,13.23,8.02,8.05,6.46,7.54,6.11,16.06,6.9,1.88,9.48,7.7,3.61,12.32,7.91,7.7,4.32,4.37,3.63,10.16,5.73,3.69,4.33,7.02,4.04,10.87,3.08,7.37,2.72,3.08,52.6,51.14,52.5,52.98,48.34,49.57,51.54,19.09,17.43,17.75,13.74,26.52,17.33,20.53,13.18,17.27,14.7,15.99,28.5,29.85,17.91,16.3,10.99,15.41,4.8,12.72,8.74,16.24,15.05,19.01,15.0,16.35,17.48,15.99,21.4,18.32,22.58,11.42,8.61,9.91,10.68,12.2,15.12,15.02,6.76,55.02,12.53,8.39,6.38,13.05,38.12,5.76,17.37,32.08,19.23,38.17,7.9,20.1,9.45,9.88,9.03,12.44,3.42,12.59,6.28,9.18,11.16
33.16,15.98,23.09,29.73,21.18,19.4,20.6,10.47,8.41,19.55,15.82,4.61,22.61,17.57,29.78,2.89,24.87,5.35,26.87,3.54,28.58,55.11,1.66,23.11,5.28,16.98,20.22,17.92,8.38,0.0,9.06,12.27,6.04,22.17,17.25,6.33,20.75,3.41,9.19,19.27,4.92,17.37,15.92,6.23,18.87,10.6,2.7,3.13,1.78,3.96,21.69,12.86,8.28,15.12,10.27,7.24,17.96,2.57,10.27,10.27,4.78,7.08,15.8,3.67,6.12,8.76,12.98,7.46,16.51,7.8,13.32,7.62,8.75,58.23,56.77,58.13,58.61,53.98,55.2,57.18,24.72,23.06,23.39,19.38,32.15,22.97,26.17,18.81,22.91,20.33,21.62,34.13,35.49,23.54,21.93,16.62,21.05,10.44,18.35,14.7,21.87,20.69,24.64,19.36,21.99,23.12,21.62,30.85,27.78,32.04,13.99,11.18,3.73,4.5,16.75,19.47,24.48,16.21,60.65,18.16,17.84,15.84,18.68,47.57,15.22,23.01,41.54,24.86,47.62,17.35,25.73,18.9,19.34,18.49,18.07,12.88,22.05,15.74,0.8,4.97
29.76,12.57,19.69,26.32,17.78,16.0,17.2,7.4,6.84,16.15,12.42,11.5,19.21,14.17,26.38,9.78,21.47,7.21,23.47,6.92,25.18,51.71,9.06,19.71,4.72,13.58,16.82,14.52,4.63,9.06,0.0,8.3,3.58,18.19,13.28,5.17,16.78,7.63,5.58,15.29,5.93,13.4,11.95,3.4,14.89,6.98,8.62,7.02,8.1,6.68,17.72,8.89,3.59,11.14,2.63,5.42,13.98,8.48,6.66,6.3,4.94,2.15,11.83,6.3,4.62,1.3,9.0,3.49,12.53,2.16,9.35,4.32,3.11,54.26,52.8,54.16,54.64,50.0,51.23,53.2,20.75,19.09,19.42,15.4,28.18,18.99,22.19,14.84,18.93,16.36,17.65,30.16,31.51,19.57,17.96,12.65,17.07,6.47,14.38,10.72,17.9,16.71,20.67,16.99,18.01,19.14,17.65,26.88,23.8,28.06,10.38,7.57,10.48,11.25,14.18,17.1,20.51,12.24,56.68,14.19,13.87,11.86,14.71,43.6,11.25,19.03,37.57,20.89,43.65,13.38,21.76,14.93,15.36,14.51,14.1,8.91,18.08,11.76,9.75,11.72
20.87,4.34,14.17,23.2,12.26,12.88,7.68,10.4,10.38,7.26,6.91,14.72,13.69,5.28,17.48,12.99,12.58,10.43,20.35,10.14,22.06,46.19,12.27,10.82,9.28,4.68,7.93,5.63,6.32,12.27,8.3,0.0,8.13,8.73,4.77,9.02,8.27,11.17,9.82,6.78,9.46,5.66,6.61,6.93,6.38,11.22,12.15,10.56,11.64,10.22,7.56,1.47,3.98,3.94,10.9,9.27,6.25,12.02,10.9,3.52,8.47,7.75,4.09,9.83,8.47,5.99,2.7,7.48,4.02,4.88,3.05,8.18,3.13,48.92,47.46,48.81,49.29,44.66,45.89,47.86,15.41,13.75,14.07,10.06,19.67,13.65,16.85,9.5,13.59,11.01,12.31,21.65,26.17,9.19,9.45,7.31,8.56,4.01,5.87,2.72,9.39,8.2,12.16,11.12,9.5,10.63,9.14,23.98,20.9,25.16,8.9,9.28,14.01,14.78,8.31,11.24,17.6,9.34,51.34,8.85,10.97,8.26,9.37,40.7,8.34,13.69,34.66,15.55,40.75,10.48,16.42,12.03,12.46,11.61,8.76,6.0,15.17,8.86,13.28,15.26
28.81,11.62,18.74,25.37,16.83,15.05,16.24,5.28,5.77,15.2,11.46,8.48,18.25,13.22,25.42,6.76,20.51,4.2,22.52,3.91,24.23,50.76,6.04,18.76,1.23,12.62,15.86,13.57,4.02,6.04,3.58,8.13,0.0,18.2,13.29,3.63,16.79,4.77,4.06,15.31,3.07,13.41,11.96,1.53,14.9,5.46,5.76,4.17,5.25,2.38,17.73,8.9,3.92,11.16,5.14,4.54,14.0,5.62,5.14,6.31,2.08,1.95,11.84,3.44,3.43,3.45,9.01,3.5,12.55,4.05,9.36,3.25,5.0,54.27,52.81,54.17,54.65,50.02,51.24,53.22,20.76,19.1,19.43,15.41,28.19,19.0,22.21,14.85,18.94,16.37,17.66,30.17,31.52,19.58,17.97,12.66,17.09,6.48,14.39,10.73,17.91,16.73,20.68,14.22,18.02,19.16,17.66,26.89,23.81,28.07,8.85,6.05,7.62,8.39,11.61,14.34,20.52,12.25,56.69,14.2,13.88,11.87,14.72,43.61,11.26,19.05,37.58,20.9,43.66,13.39,21.77,14.94,15.37,14.52,14.11,8.92,18.09,11.77,6.89,8.87
16.07,7.39,4.47,28.03,5.29,14.0,2.35,20.29,20.28,3.56,10.92,24.61,6.72,7.51,12.68,22.89,7.78,20.32,25.18,20.03,26.89,39.25,22.17,6.02,19.17,5.22,3.13,3.58,16.53,22.17,18.19,8.73,18.2,0.0,4.46,18.58,2.83,20.72,19.37,2.32,19.01,4.29,6.55,16.48,2.76,20.77,21.7,20.11,21.19,19.77,1.53,8.27,16.21,10.06,20.45,18.82,5.28,21.57,20.45,13.87,18.02,17.3,6.38,19.39,18.02,18.34,10.57,17.03,6.32,17.37,10.92,17.73,15.36,42.15,40.69,42.05,42.53,37.9,39.12,41.1,2.74,6.84,2.92,5.74,14.96,6.75,9.46,3.32,4.33,3.6,4.36,16.94,19.4,3.38,4.33,5.86,4.9,14.36,5.43,11.33,4.68,4.01,7.45,24.56,4.79,5.92,4.94,28.87,25.79,30.05,22.35,21.36,23.57,24.33,21.75,24.68,22.49,14.07,44.57,5.36,15.7,12.2,9.9,45.58,12.02,6.79,39.55,8.64,45.63,15.36,9.51,16.76,17.35,10.37,9.29,14.06,20.06,13.59,22.83,24.81
16.55,3.42,7.57,23.1,11.34,12.62,3.36,15.38,15.36,2.94,5.99,19.7,12.77,3.55,13.16,17.97,8.25,15.41,20.25,15.12,21.96,45.27,17.25,6.5,14.26,1.25,3.6,1.31,11.62,17.25,13.28,4.77,13.29,4.46,0.0,13.61,3.96,15.76,14.41,2.47,14.05,2.02,5.59,11.52,2.07,15.81,16.74,15.15,16.23,14.81,3.25,4.28,7.85,2.92,15.49,13.86,3.01,16.61,15.49,8.91,13.06,12.34,3.07,14.42,13.06,13.38,6.57,12.07,2.32,12.41,6.92,12.77,7.01,47.9,46.44,47.79,48.27,43.64,44.86,46.84,5.8,12.73,5.98,7.36,15.36,12.63,15.83,4.94,7.4,5.22,6.51,17.34,25.15,4.88,5.14,6.29,4.25,9.4,1.84,7.33,5.08,3.89,7.85,16.2,5.19,6.32,4.83,23.9,20.82,25.08,13.99,16.4,18.61,19.37,13.4,16.32,17.52,9.11,50.32,6.98,10.73,7.24,8.34,40.62,7.05,12.67,34.58,14.52,40.67,10.4,15.4,11.79,12.38,11.38,7.74,9.09,15.09,8.63,17.87,19.85
29.71,12.52,19.63,26.27,17.72,15.94,17.14,7.96,3.29,16.1,12.36,8.77,19.15,14.11,26.32,7.05,21.41,4.02,23.42,4.19,25.13,51.66,6.33,19.66,4.6,13.52,16.76,14.47,4.24,6.33,5.17,9.02,3.63,18.58,13.61,0.0,17.41,4.95,6.7,15.92,2.9,14.03,12.58,2.9,15.52,8.1,5.94,4.35,5.43,4.0,18.35,9.52,4.13,11.77,7.77,2.04,14.61,5.8,7.77,6.93,1.91,4.39,12.46,3.62,1.29,5.09,9.63,4.12,13.16,4.12,9.98,2.22,5.08,54.89,53.43,54.79,55.27,50.63,51.86,53.83,21.38,19.72,20.05,16.03,28.81,19.62,22.82,15.47,19.56,16.99,18.28,30.79,32.14,20.2,18.59,13.28,17.7,7.1,15.01,11.35,18.53,17.34,21.3,16.86,18.64,19.77,18.28,27.51,24.43,28.69,11.49,8.68,7.8,8.57,14.25,16.98,21.14,12.87,57.31,14.82,14.5,12.49,15.34,44.23,11.88,19.67,38.2,21.52,44.28,14.01,22.39,15.56,15.99,15.14,14.73,9.54,18.71,12.39,7.07,9.04
14.62,6.93,5.94,26.6,6.76,14.83,3.17,18.88,18.87,3.09,9.49,23.2,8.19,7.05,11.23,21.48,6.33,18.91,23.75,18.62,25.46,40.72,20.76,4.57,17.76,4.75,1.68,3.12,15.12,20.75,16.78,8.27,16.79,2.83,3.96,17.41,0.0,19.26,17.91,1.82,17.55,4.3,7.37,15.03,3.12,19.31,20.24,18.65,19.73,18.31,1.3,7.78,11.36,6.43,18.99,17.36,5.29,20.11,18.99,12.41,16.57,15.84,6.57,17.93,16.57,16.88,10.08,15.57,5.82,15.91,10.43,16.27,10.51,43.55,42.09,43.45,43.93,39.3,40.52,42.5,4.13,8.24,4.31,6.56,13.43,8.14,10.85,4.14,5.73,4.42,5.71,15.41,20.8,1.32,1.99,6.68,4.41,12.9,4.93,10.83,3.15,3.0,5.92,19.71,3.26,4.4,3.93,27.4,24.32,28.58,17.49,19.9,22.11,22.88,16.9,19.83,21.03,12.61,45.97,6.18,14.24,10.74,10.72,44.12,10.56,8.19,38.09,10.04,44.17,13.9,10.91,15.3,15.88,11.19,10.11,12.6,18.6,12.13,21.38,23.35
31.85,14.66,21.78,28.41,19.87,18.09,19.28,9.15,7.09,18.24,14.5,4.32,21.3,16.26,28.46,2.6,23.55,4.04,25.56,2.22,27.27,53.8,1.88,21.8,3.97,15.66,18.91,16.61,7.06,3.41,7.63,11.17,4.77,20.72,15.76,4.95,19.26,0.0,7.92,17.99,3.64,16.09,14.65,4.96,17.59,9.32,3.03,1.86,1.52,2.68,20.42,11.58,7.01,13.84,9.0,5.96,16.68,2.89,9.0,9.0,3.5,5.81,14.52,2.4,4.85,7.49,11.7,6.18,15.23,6.52,12.05,6.35,7.47,56.96,55.5,56.86,57.34,52.7,53.93,55.9,23.45,21.79,22.11,18.1,30.88,21.69,24.89,17.54,21.63,19.06,20.35,32.86,34.21,22.27,20.66,15.35,19.77,9.16,17.08,13.42,20.6,19.41,23.37,18.08,20.71,21.84,20.35,29.58,26.5,30.76,12.72,9.91,3.44,4.21,15.48,18.2,23.2,14.94,59.38,16.89,16.57,14.56,17.41,46.3,13.95,21.73,40.26,23.59,46.35,16.08,24.46,17.63,18.06,17.21,16.8,11.6,20.77,14.46,4.16,4.69
30.5,13.31,20.43,27.06,18.52,16.74,17.94,3.03,8.15,16.89,13.15,11.64,19.95,14.91,27.11,9.92,22.2,7.35,24.21,7.06,25.92,52.45,9.2,20.45,5.03,14.31,17.56,15.26,6.62,9.19,5.58,9.82,4.06,19.37,14.41,6.7,17.91,7.92,0.0,16.61,6.66,14.71,13.27,5.09,16.21,1.4,9.35,7.76,8.84,7.42,19.04,10.2,6.79,12.46,2.01,7.43,15.3,9.22,2.51,7.61,5.68,2.65,13.14,7.04,6.63,3.02,10.32,4.8,13.85,5.35,10.67,6.33,6.31,55.58,54.12,55.47,55.95,51.32,52.55,54.52,22.07,20.41,20.73,16.72,29.49,20.31,23.51,16.16,20.25,17.67,18.96,31.47,32.83,20.89,19.28,13.97,18.39,7.78,15.69,12.04,19.21,18.03,21.99,11.6,19.33,20.46,18.97,28.2,25.12,29.38,6.23,3.42,11.22,11.98,8.99,11.72,21.82,13.56,58.0,15.51,15.18,13.18,16.03,44.92,12.56,20.35,38.88,22.21,44.97,14.69,23.08,16.24,16.68,15.83,15.42,10.22,19.39,13.08,10.49,12.46
14.35,5.44,5.43,25.11,6.25,14.64,2.66,17.39,17.38,1.1,8.01,21.71,7.68,5.56,10.96,19.99,6.05,17.42,22.26,17.13,23.97,40.21,19.27,4.3,16.27,3.26,1.4,1.63,13.63,19.27,15.29,6.78,15.31,2.32,2.47,15.92,1.82,17.99,16.61,0.0,16.07,2.82,6.9,13.54,1.63,17.83,18.76,17.17,18.25,16.82,1.11,6.29,9.87,4.94,17.5,15.88,3.81,18.62,17.5,10.92,15.08,14.36,5.08,16.44,15.08,15.39,8.59,14.09,4.33,14.42,8.94,14.78,9.02,43.08,41.62,42.98,43.46,38.83,40.05,42.03,3.67,7.77,3.84,6.09,13.15,7.67,10.39,3.67,5.26,3.95,5.24,15.13,20.33,2.74,3.0,6.21,2.42,11.41,3.44,9.34,2.87,1.69,5.65,18.22,2.99,4.12,2.62,25.92,22.84,27.1,16.01,18.41,20.62,21.39,15.41,18.34,19.54,11.12,45.5,5.71,12.75,9.25,10.25,42.63,9.07,7.72,36.6,9.57,42.68,12.41,10.44,13.81,14.4,13.39,9.64,11.11,17.11,10.64,19.89,21.87
30.14,12.95,20.07,26.7,18.16,16.38,17.58,7.45,5.04,16.53,12.79,7.36,19.59,14.55,26.76,5.64,21.85,2.65,23.85,2.78,25.56,52.09,4.92,20.09,4.03,13.96,17.2,14.9,5.36,4.92,5.93,9.46,3.07,19.01,14.05,2.9,17.55,3.64,6.66,16.07,0.0,14.4,12.95,3.26,15.9,7.63,4.53,2.93,4.01,2.59,18.72,9.89,5.31,12.15,7.3,3.81,14.99,4.39,7.3,7.3,1.35,4.11,12.83,2.18,2.7,5.8,10.01,4.49,13.54,4.83,10.35,3.99,5.78,55.26,53.8,55.16,55.64,51.01,52.23,54.21,21.75,20.09,20.42,16.41,29.18,20.0,23.2,15.84,19.94,17.36,18.65,31.16,32.52,20.57,18.96,13.65,18.08,7.47,15.38,11.73,18.9,17.72,21.67,16.39,19.02,20.15,18.65,27.89,24.81,29.07,11.02,8.21,6.39,7.16,13.78,16.51,21.51,13.24,57.68,15.2,14.87,12.87,15.71,44.6,12.25,20.04,38.57,21.89,44.65,14.38,22.76,15.93,16.37,15.52,15.1,9.91,19.08,12.77,5.66,7.63
16.89,3.54,7.05,23.22,7.86,12.74,2.28,15.49,15.48,3.28,6.11,19.81,9.29,5.14,13.5,18.09,8.6,15.52,20.36,15.23,22.07,41.82,17.37,6.84,14.37,2.82,3.95,2.32,11.73,17.37,13.4,5.66,13.41,4.29,2.02,14.03,4.3,16.09,14.71,2.82,14.4,0.0,3.87,11.61,1.61,15.9,16.83,15.24,16.32,14.9,3.85,4.88,8.46,3.01,15.58,13.95,0.99,16.7,15.58,9.0,13.15,12.43,2.09,14.52,13.15,13.47,7.18,12.16,3.72,12.5,7.53,12.86,7.61,47.99,46.53,47.88,48.36,43.73,44.96,46.93,5.7,9.42,5.49,6.28,15.7,9.32,12.03,3.86,6.9,4.14,5.43,17.68,25.24,5.7,5.48,4.55,4.6,9.49,3.0,7.93,5.42,4.24,8.19,16.81,5.53,6.67,5.17,23.99,20.91,25.17,14.59,16.49,18.7,19.46,14.0,16.93,17.61,9.2,50.41,5.9,10.82,7.33,8.44,40.71,7.14,9.36,34.67,11.22,40.76,10.49,12.09,11.88,12.47,11.47,7.83,9.19,15.18,8.72,17.96,19.94
20.69,4.49,8.44,21.79,6.53,7.76,5.11,14.05,14.04,8.07,4.68,18.37,7.96,6.09,17.3,16.65,12.39,14.08,18.94,13.79,20.65,40.46,15.93,10.64,12.93,5.49,7.74,6.44,10.29,15.92,11.95,6.61,11.96,6.55,5.59,12.58,7.37,14.65,13.27,6.9,12.95,3.87,0.0,10.29,7.34,14.58,15.51,13.92,15.0,13.57,6.1,6.41,10.01,3.86,14.25,12.63,4.45,15.37,14.25,7.68,11.83,11.11,1.9,13.19,11.83,12.14,10.38,10.84,5.26,11.17,10.73,11.53,9.17,43.25,41.8,43.15,43.63,39.0,40.22,42.2,9.75,8.08,8.41,3.79,19.53,7.99,11.19,3.22,7.93,4.74,6.03,21.51,20.51,7.96,8.91,1.03,9.48,8.16,7.1,12.1,9.25,8.58,12.02,18.36,9.37,10.5,9.52,22.67,19.59,23.85,16.15,15.16,17.37,18.14,15.56,18.48,16.29,7.88,45.68,2.58,9.5,6.01,3.7,39.39,5.82,8.03,33.35,9.88,39.44,9.17,10.76,10.56,11.15,4.17,3.09,7.87,13.87,7.4,16.64,18.62
27.61,10.43,17.54,24.18,15.63,13.85,15.05,5.87,4.36,14.0,10.27,8.68,17.06,12.02,24.23,6.95,19.32,4.39,21.33,4.1,23.03,49.56,6.23,17.56,2.5,11.43,14.67,12.37,2.83,6.23,3.4,6.93,1.53,16.48,11.52,2.9,15.03,4.96,5.09,13.54,3.26,11.61,10.29,0.0,13.25,5.82,5.98,4.39,5.47,4.05,16.08,7.24,2.67,9.5,5.5,3.1,12.34,5.84,5.5,4.66,2.3,2.08,10.18,3.66,2.3,3.15,7.36,1.84,10.89,2.18,7.71,2.01,3.13,52.62,51.16,52.52,53.0,48.36,49.59,51.56,19.11,17.45,17.77,13.76,26.54,17.35,20.55,13.2,17.29,14.72,16.01,28.52,29.87,17.93,16.32,11.01,15.43,4.82,12.74,9.08,16.26,15.07,19.03,14.59,16.37,17.5,16.01,25.24,22.16,26.42,9.22,6.41,7.84,8.61,11.98,14.7,18.86,10.6,55.04,12.55,12.23,10.22,13.07,41.96,9.6,17.39,35.92,19.25,42.01,11.74,20.12,13.29,13.72,12.87,12.46,7.26,16.43,10.12,7.11,9.09
15.71,5.04,5.88,24.71,6.7,14.24,3.11,16.99,16.98,2.1,7.6,21.31,8.13,5.16,12.32,19.59,7.41,17.02,21.86,16.73,23.57,40.66,18.87,5.66,15.87,2.86,2.76,1.23,13.23,18.87,14.89,6.38,14.9,2.76,2.07,15.52,3.12,17.59,16.21,1.63,15.9,1.61,7.34,13.25,0.0,17.43,18.36,16.77,17.85,16.42,1.59,5.89,9.47,4.54,17.1,15.48,2.6,18.22,17.1,10.52,14.68,13.96,3.71,16.04,14.68,14.99,8.19,13.69,3.93,14.02,8.54,14.38,8.62,43.56,42.11,43.46,43.94,39.31,40.53,42.51,4.15,8.25,4.33,6.57,14.51,8.16,10.87,4.16,5.74,4.43,5.72,16.49,20.82,3.45,4.3,6.69,3.41,11.01,3.04,8.94,4.23,3.05,7.01,17.82,4.35,5.48,3.98,25.51,22.44,26.7,15.61,18.01,20.22,20.99,15.01,17.94,19.14,10.72,45.98,6.2,12.35,8.85,9.96,42.23,8.67,8.2,36.2,10.05,42.28,12.01,10.92,13.41,14.0,12.99,9.35,10.71,16.71,10.24,19.49,21.46
