140.937,112.261,172.539,184.156,72.191,6.701,10.227,284.342,63.73,192.455,10000,56.901,136.895,106.19,351.019,92.75,50.718,124.158,106.857,48.877,267.706,166.575,19.555,61.44,161.174,126.641,97.269,27.544,8.12,109.156,65.155,191.064,82.4,169.465,93.326,27.472,51.228,34.163,61.319,88.005,178.011,14.449,61.681,168.098,192.207,376.155,178.951,106.174,186.034,44.659,129.873,314.245,189.512,203.492,73.566,86.797,112.54,34.555,200.079,104.01,240.664,63.396,370.209,67.843,173.126,112.131,218.953,99.617,166.759,35.625,52.446,280.791,98.423,190.916,64.278,138.062,103.954,89.166,159.05,78.597,102.981,150.158,208.584,371.327,78.096,115.875,86.508,230.481,217.835,201.747,76.243,79.141,74.893,78.883,297.455,91.062,179.527,48.632,100.549,143.484,242.291,125.149,52.491,117.396,61.567,39.309,107.3,120.155,91.852,132.546,46.962,51.7,99.357,151.254,125.643,55.339,58.681,118.033,86.953,114.874,55.853,121.784,90.471,54.983,129.082,136.476,79.919,264.346,89.134,126.72,39.464,135.15,126.383,125.989,65.839,65.561,279.524,61.648,136.947,188.565,282.609,44.709,123.793,41.072,83.974,193.745,107.036,81.609,52.249,97.363,46.899,189.317,87.904,282.118,136.931,286.361,71.191,44.139,67.953,176.57,88.662,62.474,81.68,132.864,123.132,80.186,113.41,286.622,187.188,120.741,65.359,38.717,73.411
108.811,80.713,212.709,224.326,23.283,58.853,62.379,336.283,57.102,160.329,56.512,10000,214.049,74.064,402.96,60.624,82.059,117.808,74.731,76.542,319.647,134.449,38.161,44.973,238.328,151.248,65.143,65.778,60.272,125.808,81.807,268.218,99.052,246.619,74.35,32.492,67.88,62.988,77.971,55.879,171.661,52.683,36.584,208.268,211.389,428.096,219.121,122.826,226.204,28.192,110.897,366.186,219.003,243.662,90.218,72.447,80.414,63.977,240.249,120.662,280.834,38.299,410.379,42.746,166.776,80.005,182.422,80.641,243.913,37.433,3.261,332.732,115.075,231.086,90.715,215.216,120.606,129.336,199.22,118.767,70.855,166.81,245.117,423.268,94.748,82.619,54.382,270.651,269.776,241.917,57.267,47.015,91.545,95.535,349.396,131.232,147.401,39.956,68.423,160.136,294.232,141.801,54.299,85.27,42.591,25.682,88.324,136.807,59.726,113.57,14.836,53.508,80.381,191.424,106.667,36.363,7.971,88.438,67.977,95.898,39.386,102.808,84.121,29.886,98.287,117.5,60.943,316.287,105.786,107.744,55.856,175.32,107.407,107.013,82.491,61.924,331.465,55.623,177.117,225.098,334.55,19.612,92.998,23.712,124.144,233.915,88.06,62.633,33.273,78.387,11.909,223.82,104.556,334.059,130.581,338.302,52.215,25.163,48.977,144.444,56.536,43.498,98.332,149.516,104.156,61.21,94.434,338.563,218.904,101.765,58.731,18.824,54.435
292.497,232.108,72.966,133.388,172.659,134.77,134.35,152.201,186.659,285.474,136.895,214.224,10000,237.536,218.878,253.791,147.447,118.25,234.069,158.208,135.565,223.384,175.141,157.748,29.033,41.516,258.31,169.804,129.385,183.014,150.273,58.923,163.8,32.569,213.173,185.169,149.546,168.402,142.996,249.046,105.662,159.847,215.881,171.994,60.066,244.014,138.411,180.032,71.949,164.741,249.72,182.104,57.371,109.15,145.087,206.644,244.864,162.228,121.047,177.868,126.579,202.676,256.36,209.56,104.462,219.457,338.8,219.464,34.618,177.286,209.769,148.65,172.281,76.831,131.696,5.921,177.812,93.062,162.946,95.277,240.022,156.987,76.443,239.186,151.954,235.722,222.697,116.396,85.694,115.35,196.09,240.182,156.293,151.538,165.314,82.943,261.293,180.733,261.59,184.584,110.15,199.007,175.42,219.934,195.584,196.632,227.147,194.013,252.893,252.393,204.285,174.629,219.204,108.22,245.49,197.696,185.33,237.88,206.8,234.721,153.749,241.631,110.232,210.067,248.929,256.323,199.766,132.205,160.92,246.567,161.27,139.046,246.23,245.836,147.239,188.49,147.383,184.577,140.843,56.424,150.468,202.032,243.64,188.858,90.387,118.669,226.883,201.456,205.056,217.21,204.222,57.176,161.762,149.977,109.475,154.22,191.038,195.629,188.245,267.101,249.703,193.13,155.538,206.722,242.979,200.478,233.257,154.481,55.047,240.588,188.288,196.04,193.703
73.031,12.037,236.467,248.084,91.5,108.486,112.012,372.502,60.697,121.146,106.145,74.408,237.807,10000,439.179,19.123,105.817,168.689,6.055,100.3,355.866,110.752,87.794,115.333,262.086,230.7,41.446,95.311,109.905,149.566,105.565,291.976,122.81,270.377,24.348,82.125,91.638,86.746,101.729,32.182,207.88,102.316,58.413,232.026,247.608,464.315,242.879,146.584,249.962,98.552,41.211,402.405,255.222,267.42,113.976,44.166,11.738,87.735,264.007,144.42,304.592,58.59,434.137,47.082,202.995,56.308,119.334,37.141,267.671,79.997,69.953,368.951,138.833,254.844,114.473,238.974,144.364,153.094,222.978,142.525,6.146,190.568,281.336,459.487,118.506,13.943,45.383,294.409,305.995,265.675,51.986,27.44,115.303,119.293,385.615,154.99,123.704,68.736,44.726,183.894,330.451,165.559,68.315,61.573,61.671,75.315,30.673,160.565,36.029,40.282,59.157,74.386,20.006,215.182,36.981,63.783,76.188,19.762,37.55,22.719,109.746,33.122,154.481,65.981,29.611,47.814,43.624,352.506,129.544,37.812,79.614,199.078,29.225,37.327,106.249,65.758,367.684,59.218,200.875,261.317,370.769,69.245,24.322,73.345,147.902,257.673,22.389,38.978,71.143,41.047,65.002,260.039,128.314,370.278,166.8,374.521,50.047,74.796,52.572,120.747,32.839,59.217,122.09,173.274,34.224,65.044,26.497,374.782,255.123,32.079,62.326,68.457,54.132
447.053,446.239,188.001,212.787,383.262,348.901,348.481,158.44,400.79,452.789,351.026,403.783,218.885,439.543,10000,426.103,361.578,285.565,440.21,372.339,89.618,390.699,389.272,368.351,193.648,235.253,408.796,383.935,343.516,362.358,364.404,158.851,377.931,223.445,427.304,399.3,363.677,382.533,357.127,407.347,237.422,373.978,430.012,266.867,191.826,250.253,217.81,394.163,168.434,375.344,463.851,36.773,189.131,188.549,359.218,420.775,458.995,376.359,200.446,368.266,151.932,416.807,37.481,423.691,236.222,386.772,474.882,433.595,199.233,391.417,403.201,154.889,386.412,181.106,345.827,212.963,391.943,307.193,280.878,309.408,436.334,322.505,205.628,20.307,366.085,449.853,436.828,139.411,137.778,194.749,410.221,416.747,370.424,365.669,171.553,297.074,428.608,394.864,400.812,350.102,116.389,413.138,389.551,387.249,409.715,410.763,441.278,408.144,414.437,466.524,418.416,388.76,433.335,242.833,459.621,411.827,395.933,452.011,420.931,448.852,364.352,455.762,320.835,424.198,463.06,470.454,413.897,87.617,375.051,460.698,375.401,301.964,460.361,459.967,361.37,402.621,153.622,398.708,306.361,185.609,156.707,416.163,457.771,402.989,304.518,198.068,441.014,415.587,419.187,431.341,418.353,188.936,375.893,156.216,276.79,160.459,405.169,409.76,402.376,434.416,412.879,407.261,369.669,374.583,457.11,414.609,447.388,160.72,186.807,454.719,402.419,410.171,407.834
61.291,27.208,252.451,264.068,77.827,94.813,98.339,358.829,76.681,121.417,92.472,60.735,253.791,18.831,425.506,10000,121.801,155.016,21.226,116.284,342.193,95.537,74.121,101.66,278.07,217.027,27.773,111.295,96.232,165.55,121.549,307.96,138.794,286.361,39.519,68.452,107.622,102.73,117.713,18.509,194.207,88.643,44.74,248.01,233.935,450.642,258.863,162.568,265.946,84.879,56.382,388.732,241.549,283.404,129.96,49.775,26.909,103.719,279.991,160.404,320.576,59.292,450.121,54.439,189.322,42.635,111.529,52.312,283.655,73.393,56.28,355.278,154.817,270.828,130.457,254.958,160.348,169.078,238.962,158.509,12.845,206.552,267.663,445.814,134.49,29.114,31.71,310.393,292.322,281.659,67.97,13.767,131.287,135.277,371.942,170.974,108.489,84.72,29.511,199.878,316.778,181.543,84.299,47.9,77.655,61.642,45.844,176.549,20.814,55.453,45.484,90.37,35.177,231.166,52.152,79.767,62.515,34.933,60.022,37.89,96.073,48.293,140.808,57.977,35.07,62.985,59.608,338.833,145.528,52.983,95.598,215.062,44.396,52.498,122.233,81.742,354.011,75.202,216.859,247.644,357.096,55.572,39.493,59.672,163.886,273.657,37.56,52.204,69.233,56.218,51.329,246.366,144.298,356.605,153.127,360.848,66.031,61.123,68.556,105.532,17.624,75.201,138.074,189.258,49.395,81.028,41.668,361.109,241.45,47.25,78.31,54.784,70.116
160.581,100.192,146.023,157.64,97.598,46.144,51.71,294.81,54.743,208.696,50.718,82.308,147.363,105.62,361.487,121.875,10000,189.483,102.153,10.173,278.174,195.7,51.995,116.648,171.642,184.125,126.394,37.888,46.134,62.798,18.797,201.532,36.042,179.933,81.257,53.253,14.178,36.486,4.45,117.13,243.336,36.701,83.965,141.582,202.675,386.623,152.435,59.816,159.518,99.867,117.804,324.713,199.98,176.976,27.208,74.728,112.948,30.312,173.563,57.652,214.148,70.76,343.693,77.644,238.451,141.256,206.884,87.548,177.227,45.37,77.853,291.259,52.065,164.4,24.029,148.53,57.596,62.65,132.534,52.081,108.106,103.8,219.052,357.121,31.738,103.806,90.781,203.965,228.303,175.231,64.174,108.266,28.535,32.525,307.923,64.546,208.652,48.817,129.674,97.126,252.759,78.791,43.504,146.521,63.668,64.716,95.231,73.797,120.977,120.477,72.369,42.713,87.288,124.738,113.574,65.78,84.088,105.964,74.884,102.805,111.061,109.715,155.796,78.151,117.013,124.407,67.85,274.814,42.776,114.651,29.354,108.634,114.314,113.92,19.481,56.574,289.992,52.661,110.431,199.033,293.077,70.116,111.724,56.942,57.458,167.229,94.967,69.54,73.14,85.294,72.306,199.785,41.546,292.586,202.256,296.829,59.122,63.713,56.329,205.695,117.787,61.214,35.322,86.506,111.063,68.562,101.341,297.09,197.656,108.672,56.372,64.124,61.787
176.238,175.377,201.242,261.664,97.697,138.149,126.539,218.475,165.322,181.974,134.27,118.218,118.19,168.728,285.152,155.288,189.658,10000,169.395,184.141,201.839,119.884,145.76,82.786,128.128,76.673,137.981,173.377,139.568,233.407,189.406,158.018,206.651,157.925,182.57,140.091,175.479,170.587,185.57,136.532,53.853,160.282,147.446,285.43,93.581,310.288,266.687,230.425,200.225,89.779,204.551,248.378,101.195,237.426,197.817,176.041,175.078,171.576,249.323,228.261,254.855,149.161,322.634,153.608,48.968,115.957,204.067,188.861,133.713,145.032,117.636,214.924,222.674,205.107,198.314,112.268,228.205,206.498,276.382,208.713,165.519,274.409,127.309,305.46,202.347,177.283,163.875,244.672,151.968,243.626,165.487,145.932,199.144,203.134,231.588,196.379,157.793,147.555,129.997,267.735,176.424,249.4,161.898,116.434,150.811,133.281,196.544,244.406,143.622,203.622,129.006,161.107,183.346,236.496,200.321,144.583,110.368,183.102,176.197,186.059,78.787,196.462,35.27,140.748,192.951,211.154,169.163,198.479,213.385,201.152,163.455,252.482,192.565,200.667,190.09,170.144,213.657,163.843,254.279,107.29,216.742,130.474,187.662,131.311,203.823,246.945,196.28,170.853,141.493,186.607,128.943,106.012,212.155,216.251,12.773,220.494,160.435,133.383,157.197,163.601,142.064,151.718,205.931,257.115,197.564,169.43,189.837,220.755,101.096,195.419,166.951,126.423,162.655
70.644,8.39,232.82,244.437,91.987,108.973,112.499,372.989,57.05,118.759,106.632,74.895,234.16,5.875,439.666,21.338,102.17,169.176,10000,96.653,356.353,111.239,88.281,115.82,258.439,231.187,41.933,91.664,114.116,145.919,101.918,288.329,119.163,266.73,20.701,82.612,87.991,83.099,98.082,32.669,208.367,104.683,58.9,228.379,248.095,464.802,239.232,142.937,246.315,99.039,38.824,402.892,255.709,263.773,110.329,40.519,9.351,84.088,260.36,140.773,300.945,54.943,430.49,43.435,203.482,56.795,116.947,27.523,264.024,76.35,70.44,369.438,135.186,251.197,110.826,235.327,140.717,149.447,219.331,138.878,8.361,186.921,281.823,459.974,114.859,10.296,45.87,290.762,306.482,262.028,48.339,27.927,111.656,115.646,386.102,151.343,124.191,65.089,45.213,180.247,330.938,161.912,64.668,62.06,58.024,75.802,28.286,156.918,36.516,37.895,59.644,70.739,16.359,211.535,34.594,60.136,76.675,17.375,33.903,20.332,110.233,30.735,154.968,62.334,27.224,45.427,39.977,352.993,125.897,35.425,75.967,195.431,26.838,34.94,102.602,62.111,368.171,55.571,197.228,261.804,371.256,69.732,21.935,73.832,144.255,254.026,18.742,35.331,67.496,31.429,65.489,260.526,124.667,370.765,167.287,375.008,46.4,76.041,48.925,121.234,33.326,55.57,118.443,169.627,31.837,61.397,24.11,375.269,255.61,29.692,58.679,68.944,50.485
155.064,94.675,154.952,166.569,92.081,44.303,49.869,303.739,49.226,203.179,48.877,76.791,156.292,100.103,370.416,116.358,10.173,183.966,96.636,10000,287.103,190.183,50.154,111.131,180.571,193.054,120.877,32.371,44.293,70.256,26.255,210.461,43.5,188.862,75.74,47.736,8.661,30.969,22.419,111.613,237.819,34.86,78.448,150.511,211.604,395.552,161.364,67.274,168.447,94.35,112.287,333.642,208.909,185.905,34.666,69.211,107.431,24.795,182.492,65.11,223.077,65.243,352.622,72.127,232.934,135.739,201.367,82.031,186.156,39.853,72.336,300.188,59.523,173.329,35.163,157.459,65.054,71.579,141.463,61.01,102.589,111.258,227.981,366.05,39.196,98.289,85.264,212.894,237.232,184.16,58.657,102.749,35.993,39.983,316.852,73.475,203.135,43.3,124.157,104.584,261.688,86.249,37.987,141.004,58.151,59.199,89.714,81.255,115.46,114.96,66.852,37.196,81.771,133.667,108.057,60.263,78.571,100.447,69.367,97.288,105.544,104.198,150.279,72.634,111.496,118.89,62.333,283.743,50.234,109.134,23.837,117.563,108.797,108.403,26.939,51.057,298.921,47.144,119.36,207.962,302.006,64.599,106.207,51.425,66.387,176.158,89.45,64.023,67.623,79.777,66.789,208.714,49.004,301.515,196.739,305.758,53.605,58.196,50.812,200.178,112.27,55.697,42.78,93.964,105.546,63.045,95.824,306.019,206.585,103.155,50.855,58.607,56.27
