7.91,15.24,16.22,4.97,13.87,10.54,15.98,3.5,17.18,3.6,0.0,5.08,2.71,5.12,7.23,0.96,18.16,6.27,5.24,10.82,11.07,10.17,4.32,11.19,11.04,12.01,16.66,4.86,18.44,12.41,5.02,6.24,9.98,7.49,6.08,13.16,9.86,3.65,9.78,7.3,6.15,9.91,12.96,4.61,5.98,16.05,11.83,9.26,7.77,6.32,3.84,9.75,2.04,12.04,9.92,8.7,11.25,4.05,8.76,7.02,12.54,6.79,12.2,5.33,7.34,17.24,1.42,7.33,7.3,10.1,19.67,13.41,11.96,11.38,14.27,18.45,13.67,19.03,14.25,17.03,9.53,10.91,6.88,3.88,1.65,2.47,12.51,13.35
12.67,20.01,20.98,1.8,18.16,14.82,20.74,8.26,21.94,1.45,5.08,0.0,7.07,1.44,12.0,5.32,22.92,11.04,9.6,15.18,15.43,14.53,8.68,15.55,15.4,16.37,21.42,9.22,23.21,16.77,9.79,11.0,14.33,11.85,10.84,17.52,14.22,8.41,14.14,11.66,10.51,14.27,17.32,9.38,10.34,20.41,16.19,13.62,12.13,10.68,8.61,14.11,6.81,16.4,14.28,13.06,15.61,8.81,13.12,11.37,16.9,11.56,16.56,10.1,11.7,22.01,6.19,11.69,12.06,14.86,24.43,18.18,16.72,16.14,19.03,23.22,18.43,23.8,19.01,21.8,13.89,15.27,11.24,8.24,4.12,7.24,16.87,17.71
10.31,17.64,18.61,6.96,12.18,8.84,15.03,5.89,10.82,5.59,2.71,7.07,0.0,7.06,9.65,1.75,11.97,8.69,1.84,9.1,9.35,8.45,1.69,9.47,9.32,10.29,15.99,3.15,16.67,10.69,7.44,8.65,8.26,5.78,8.49,11.44,8.14,6.06,8.06,5.58,4.43,8.19,11.24,7.03,3.07,14.33,10.11,7.54,6.05,4.6,6.26,8.04,4.46,10.32,8.21,6.98,9.53,6.46,7.04,5.3,10.82,9.21,10.48,7.75,5.62,16.57,3.84,5.61,9.71,12.51,13.48,15.83,14.37,13.79,16.68,12.26,16.08,12.84,16.66,19.45,7.81,9.19,5.16,4.03,3.59,4.89,10.8,11.64
12.71,20.05,21.02,1.54,18.2,14.86,20.78,8.3,21.98,1.49,5.12,1.44,7.06,0.0,12.01,5.34,22.94,11.05,9.62,15.19,15.44,14.54,8.69,15.56,15.41,16.38,21.44,9.24,23.22,16.78,9.8,11.02,14.35,11.87,10.86,17.53,14.23,8.43,14.15,11.67,10.52,14.28,17.33,9.39,10.35,20.42,16.2,13.63,12.14,10.69,8.62,14.13,6.82,16.41,14.3,13.07,15.62,8.83,13.13,11.39,16.91,11.57,16.57,10.11,11.71,22.02,6.2,11.7,12.08,14.88,24.45,18.19,16.74,16.16,19.04,23.23,18.45,23.81,19.03,21.81,13.9,15.28,11.25,8.25,4.13,7.25,16.89,17.73
1.15,10.74,11.72,11.89,20.79,17.45,24.17,5.24,12.67,10.52,7.23,12.0,9.65,12.01,0.0,7.84,13.82,6.01,12.12,17.69,17.94,17.04,11.2,17.49,17.91,18.88,24.55,11.74,26.34,19.29,5.7,1.37,16.85,16.81,5.02,20.03,17.88,5.35,15.6,14.17,13.02,16.78,23.77,4.35,12.85,22.92,22.96,16.13,14.64,13.19,8.71,16.64,6.13,18.92,16.8,15.57,17.16,3.6,15.63,13.89,19.41,4.12,19.07,2.66,14.21,25.14,6.29,11.92,2.96,5.76,15.32,9.07,7.61,7.04,9.92,14.11,9.33,14.69,9.9,12.69,16.15,13.5,13.75,10.75,8.53,7.34,19.39,20.23
8.56,15.89,16.86,5.21,12.89,9.55,15.74,4.14,11.53,3.84,0.96,5.32,1.75,5.34,7.84,0.0,12.72,6.94,4.28,9.85,10.11,9.2,3.36,10.22,10.07,11.05,16.74,3.9,17.42,11.45,5.68,6.9,9.01,6.53,6.74,12.19,8.89,4.31,8.81,6.34,5.18,8.94,12.0,5.28,5.01,15.08,10.87,8.29,6.81,5.35,4.51,8.79,2.71,11.08,8.96,7.74,10.29,4.71,7.8,6.05,11.57,7.46,11.23,5.99,6.38,17.33,2.09,6.37,7.96,10.76,14.23,14.08,12.62,12.04,14.93,13.02,14.33,13.6,14.91,17.7,8.56,9.95,5.92,2.91,1.84,3.14,11.55,12.39
14.68,7.38,8.36,22.81,13.44,13.44,21.11,16.17,1.44,21.44,18.16,22.92,11.97,22.94,13.82,12.72,0.0,17.93,10.25,11.31,10.99,9.41,10.67,7.4,10.28,11.25,19.04,8.58,17.63,11.66,17.86,13.33,12.24,6.72,16.95,12.4,7.79,16.49,5.51,12.03,8.97,13.28,16.33,16.27,10.17,15.29,15.2,9.75,10.2,7.46,15.51,6.55,17.26,11.29,9.5,11.38,14.62,15.52,8.18,11.75,11.78,16.05,11.44,14.58,8.35,17.38,17.43,12.06,11.39,8.94,1.92,5.58,7.89,6.83,6.58,0.93,5.98,1.28,5.43,9.34,6.06,3.41,8.04,11.71,19.66,18.47,12.44,12.6
6.73,14.85,15.82,10.93,19.83,16.49,23.21,4.28,16.78,9.56,6.27,11.04,8.69,11.05,6.01,6.94,17.93,0.0,11.22,16.79,17.04,16.14,10.3,17.16,17.01,17.98,23.64,10.84,25.42,18.39,2.11,5.03,15.95,13.47,1.5,19.13,15.83,2.97,20.02,13.27,12.12,15.88,22.86,2.1,11.95,22.02,22.05,15.23,13.74,12.29,7.81,15.73,5.23,18.01,15.9,14.67,16.26,2.97,14.73,12.99,18.51,3.34,18.17,3.18,13.31,24.22,5.39,11.02,7.37,10.17,19.74,13.49,12.03,11.45,14.34,18.53,13.74,19.11,14.32,17.11,20.56,17.92,12.85,9.85,7.62,6.43,18.49,19.33
12.84,13.91,14.89,9.49,10.46,7.12,13.31,8.42,9.1,8.12,5.24,9.6,1.84,9.62,12.12,4.28,10.25,11.22,0.0,7.38,7.63,6.73,1.31,7.75,7.6,8.57,14.27,2.22,14.95,8.97,10.0,11.22,6.54,4.06,11.06,9.72,6.42,8.63,6.34,3.86,2.71,6.47,9.52,9.59,1.23,12.61,8.39,5.82,4.33,2.88,7.34,6.32,7.02,8.6,6.49,5.26,7.81,9.03,5.32,3.58,9.1,11.77,8.76,10.31,3.9,14.85,6.4,3.89,12.28,15.08,11.76,12.1,14.42,13.36,13.1,10.54,12.51,11.12,11.95,15.87,6.09,7.47,3.44,3.34,6.15,7.45,9.08,9.92
18.41,14.97,15.95,15.06,2.9,4.43,9.66,14.0,10.16,13.7,10.82,15.18,9.1,15.19,17.69,9.85,11.31,16.79,7.38,0.0,4.05,4.86,7.48,5.88,5.73,6.7,10.66,6.06,12.44,7.11,15.18,16.4,3.0,6.01,16.24,2.9,4.55,13.81,6.96,3.9,5.85,4.03,7.09,14.77,6.98,6.5,5.96,1.9,2.96,5.29,9.92,4.45,12.2,6.74,2.91,2.13,5.38,14.21,2.6,4.81,7.23,16.96,6.89,15.49,4.64,11.24,11.59,6.48,18.54,16.08,12.38,12.72,15.04,13.97,13.72,11.16,13.12,11.74,12.57,16.48,6.71,8.09,6.5,8.53,11.33,12.04,1.69,3.81
